record_id,month,origin,destination,od_distance_km,demand_segment,cabin,booking_class,fare_family,distribution_channel,agency_name,campaign_type,campaign_id,incentive_rate_pct,bookings,cancellations,pax_flown,avg_base_fare_usd,taxes_fees_usd,ancillary_rev_usd_per_pax,revenue_usd,competitor_airline,qr_market_share_pct,competitor_market_share_pct,share_gap_pct,load_factor_pct,on_time_performance_pct,cancellations_pct,cost_per_booking_usd,yield_usd_per_rpk,days_to_departure
4050,2024-08,JED,BOS,10340,Leisure,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,20,0,20,898.39,240.3,43.51,18838.16,TK,32.7,15.17,-17.53,78.43,83.41,0,3.76,0.09109,25
7641,2025-06,MED,ISB,2454,VFR,Economy,Y,Elite,Direct,Qatar Airways Direct,None,,0,4,0,4,312.7,79.91,16.17,1315.47,TK,45.6,39.52,-6.08,77.77,80.4,0,5.64,0.13401,29
766,2025-04,RUH,BOM,2900,VFR,Economy,N,Comfort,Direct,Qatar Airways Direct,None,,0,8,0,8,303.36,93.43,20.89,2594,WY,50.28,39.49,-10.79,74.22,86.87,0,3.06,0.11181,44
2345,2024-12,MED,AMM,310,Leisure,Economy,Q,Elite,GDS_Agency,Almosafer,None,,2.28,46,1,45,129.36,51.19,13.14,6412.3,FZ,38.59,43.26,4.68,75.58,82.51,2.17,13.57,0.45966,32
4072,2024-08,DMM,CAI,2845,Business,Economy,N,Comfort,GDS_Agency,Seera (Al Tayyar),None,,2.81,6,0,6,320.39,119.43,26.01,2078.41,TK,48.92,31.98,-16.94,75.18,78.83,0,16.3,0.12176,21
7217,2024-07,DMM,ORD,7249,Leisure,Economy,M,Comfort,Direct,Qatar Airways Direct,None,,0,54,1,53,629.67,204.93,20.57,34462.52,FZ,34.96,40.09,5.14,94.06,80.06,1.85,3.46,0.0897,31
4217,2025-05,DMM,DOH,200,VFR,Economy,T,Classic,OTA,Cleartrip,Tactical,TAC-2025-189,0.5,6,0,6,170.58,52.14,2.99,1041.42,WY,14.94,37.7,22.76,84.63,88.5,0,10.59,0.86785,40
7953,2024-07,MED,BOM,1797,Business,Business,I,Elite,GDS_Agency,Seera (Al Tayyar),None,,2.63,8,0,8,1293.36,83.36,40.34,10669.53,FZ,38.28,27.24,-11.05,94.43,93.26,0,16.03,0.74218,19
5971,2025-04,MED,KHI,3464,Pilgrimage,Economy,N,Comfort,OTA,MakeMyTrip,None,,1.28,16,0,16,274.8,109.42,24.65,4791.27,SV,38.25,46.12,7.86,76.53,82.37,0,9.57,0.08645,22
3351,2024-11,DMM,JNB,9050,Business,Economy,T,Comfort,Direct,Qatar Airways Direct,None,,0,114,3,111,844.91,229.6,45.93,98883.34,EK,19.82,41.77,21.95,77.25,78.66,2.63,4.19,0.09844,1
4696,2025-01,MED,ISB,1945,Business,Economy,M,Elite,OTA,Cleartrip,None,,1.57,61,2,59,371.27,65.65,19.48,23054.1,EY,33.39,40.83,7.44,89.33,82.96,3.28,11.72,0.2009,20
3400,2025-06,MED,KUL,9386,Leisure,Business,I,Comfort,Direct,Qatar Airways Direct,None,,0,4,0,4,3053.93,211.47,27.25,12324.73,WY,60.28,26.75,-33.53,77.14,82.08,0,2.26,0.32827,21
4082,2024-12,RUH,CAI,1640,Leisure,Business,C,Classic,GDS_Agency,Kanoo Travel,None,,1.96,4,0,4,1333.85,80.64,50.12,5535.88,FZ,39.88,27.93,-11.95,91.11,74.79,0,19.78,0.84388,39
9150,2024-10,DMM,DAC,2104,Pilgrimage,Economy,Q,Comfort,GDS_Agency,Seera (Al Tayyar),None,,2.37,11,0,11,291.58,78.01,25.36,3486.33,EK,35.98,33.06,-2.93,74.6,85.81,0,15.41,0.15064,16
1225,2024-09,JED,MCT,970,Leisure,Economy,Q,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.99,10,0,10,186.94,65.44,40.42,2273.6,FZ,22.5,25.28,2.78,92.45,86.69,0,17.38,0.23439,27
6293,2024-10,RUH,DOH,570,Leisure,Economy,T,Comfort,Corporate_TMC,American Express GBT,None,,2.38,38,0,38,161.91,44.81,21.77,6979.97,EY,43.69,36.29,-7.4,74.15,84.93,0,11.02,0.32225,35
3123,2024-12,JED,IST,2090,Leisure,Business,D,Classic,Direct,Qatar Airways Direct,Structural,STR-2024-316,0,12,0,12,1498.78,76.38,60.63,18713.02,WY,42.08,19.68,-22.41,78.83,91.61,0,2.82,0.74613,15
511,2025-03,MED,CAI,2958,VFR,Economy,Y,Classic,Direct,Qatar Airways Direct,Structural,STR-2024-361,0,39,0,39,418.79,106.97,0,16332.7,EK,24.67,10.84,-13.83,86.78,73.49,0,5.39,0.14158,38
5795,2024-11,JED,NRT,7626,Leisure,Economy,Y,Elite,Direct,Qatar Airways Direct,None,,0,33,0,33,780.98,206.1,29.59,26748.7,EK,36.16,55.95,19.79,75.31,82.19,0,4.06,0.10629,21
8182,2024-07,RUH,BKK,5560,Business,Economy,T,Comfort,GDS_Agency,Almosafer,Tactical,TAC-2024-195,2.05,49,2,47,526.77,142.53,27.17,26035.46,FZ,34.28,27.25,-7.03,71.07,70.41,4.08,14.31,0.09963,14
9418,2025-03,JED,AUH,1489,VFR,Business,I,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2025-914,0,2,0,2,1164.02,77.63,68.04,2464.12,WY,31.73,8.71,-23.02,72.76,85.01,0,6.2,0.82744,29
97,2024-10,MED,AMM,421,Business,Economy,Y,Comfort,OTA,Expedia,Structural,STR-2024-175,1.25,19,1,18,200.6,52.9,9.29,3778.13,TK,19.99,25.49,5.5,75.11,74.84,5.26,14.47,0.49857,6
6682,2025-03,MED,AMM,1373,Student,Business,I,Comfort,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2024-739,1.9,1,0,1,1192.9,69.72,30.43,1223.33,WY,43.82,45.77,1.95,77.67,78.35,0,14.08,0.89099,33
1513,2025-05,DMM,KWI,430,Business,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,18,0,18,125.25,58.78,13.17,2491.58,EY,62.25,34.77,-27.49,89.89,86.28,0,3.47,0.32191,10
8792,2025-06,MED,MNL,5924,VFR,Economy,Y,Elite,GDS_Agency,Kanoo Travel,None,,1.76,6,0,6,594.02,172.13,29.27,3739.76,TK,47.84,43.85,-3.99,75.21,78.44,0,15.12,0.10521,39
120,2025-06,DMM,MCT,1491,Business,Economy,T,Elite,GDS_Agency,Kanoo Travel,None,,2.85,21,0,21,212.87,65.03,16.37,4814.03,EY,40.61,27.57,-13.04,87.85,79.65,0,15.71,0.15375,15
7792,2024-12,JED,NRT,7524,VFR,Economy,T,Elite,GDS_Agency,Seera (Al Tayyar),None,,2.31,66,2,64,738.32,185.87,36.93,49615.89,TK,33.44,47.61,14.17,81.27,98,3.03,12.95,0.10304,33
6518,2025-06,DMM,BKK,9187,Leisure,Economy,M,Elite,Direct,Qatar Airways Direct,None,,0,20,0,20,850.4,219.66,14.89,17305.67,EY,45.9,36.26,-9.65,86.11,78.76,0,2.52,0.09419,23
34,2025-05,DMM,ORD,5705,VFR,Economy,N,Classic,GDS_Agency,Seera (Al Tayyar),None,,2.54,15,0,15,513.06,160.71,29.75,8142.25,FZ,42.72,13.64,-29.07,89.23,80.74,0,7.04,0.09515,38
7888,2025-04,RUH,CDG,4800,Business,Economy,M,Comfort,GDS_Agency,Almosafer,None,,0.93,9,0,9,465.39,147.01,32.62,4482.09,WY,43.53,23.99,-19.54,75.48,74.55,0,13.03,0.10375,1
6831,2024-08,MED,KUL,5994,Business,Economy,Y,Elite,OTA,Cleartrip,None,,0.79,18,0,18,653.18,148.18,21.57,12145.35,EY,49.77,15.83,-33.94,70.42,88.46,0,10.99,0.11257,24
5422,2025-03,RUH,BKK,5560,Business,Business,D,Comfort,GDS_Agency,Kanoo Travel,None,,1.71,9,0,9,2233.46,153.84,58.8,20630.36,SV,19.74,22.49,2.75,82.8,84.32,0,15.94,0.41228,14
1069,2024-07,RUH,JNB,6200,VFR,Economy,Y,Elite,GDS_Agency,Kanoo Travel,None,,2.3,70,1,69,565.03,156.85,22.96,40571.43,EK,46.81,35.2,-11.62,75.98,94.47,1.43,14.36,0.09484,30
1348,2024-08,JED,DOH,1330,Leisure,Economy,N,Classic,OTA,Cleartrip,Tactical,TAC-2024-677,1.43,113,3,110,189.42,60.53,19.86,23020.64,WY,38.08,32.26,-5.82,72.55,82.56,2.65,12.98,0.15735,13
4748,2024-07,JED,CDG,4470,Leisure,Business,I,Comfort,GDS_Agency,Kanoo Travel,None,,2.52,22,0,22,2192.59,134.23,39.11,49097.31,EK,44,35.77,-8.22,79.62,84.4,0,9.69,0.49926,39
6006,2025-03,JED,DFW,9445,Business,Economy,M,Elite,GDS_Agency,Kanoo Travel,None,,2.35,43,1,42,833.67,232.79,25.28,36075.73,FZ,30.04,46.57,16.53,85.22,81.73,2.33,17.55,0.09094,14
6040,2025-02,MED,DXB,1000,VFR,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,9,0,9,220.54,61.06,25.85,2217.51,WY,22.36,33,10.64,81.85,88.1,0,4.91,0.24639,16
3818,2024-10,DMM,BKK,9256,VFR,Business,J,Elite,GDS_Agency,Seera (Al Tayyar),None,,2.19,17,0,17,3089.49,232.44,51.65,53399.5,SV,32.15,22.52,-9.63,91,90.81,0,18.44,0.33936,30
8447,2024-12,DMM,IST,3303,VFR,First,A,First,GDS_Agency,Almosafer,None,,1.7,1,0,1,2827.62,101.13,38.19,2865.81,TK,50.17,33.67,-16.5,70.75,83.76,0,14.37,0.86764,39
5270,2025-02,MED,NRT,4525,Leisure,Economy,N,Comfort,Direct,Qatar Airways Direct,None,,0,27,0,27,471.53,133.76,2.95,12811.01,EK,36.77,55.13,18.37,76.04,73.45,0,5.82,0.10486,11
6898,2025-03,MED,CDG,5070,Pilgrimage,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,11,0,11,529.92,158.15,27.83,6135.28,EK,41.69,37.48,-4.21,82.84,82.33,0,3.67,0.11001,15
5310,2025-06,JED,MCT,908,Business,Economy,M,Classic,GDS_Agency,Almosafer,None,,1.54,22,0,22,150.73,25.16,33.04,4042.95,TK,53.65,49.5,-4.15,84.46,83.14,0,18.54,0.20239,5
32,2024-11,RUH,FRA,4500,VFR,Economy,Q,Elite,GDS_Agency,Kanoo Travel,None,,2.58,23,0,23,500.38,130.82,20.13,11971.53,FZ,50.87,26.66,-24.21,82.83,75.45,0,15.01,0.11567,23
5675,2025-02,MED,ISB,2256,Pilgrimage,Economy,T,Comfort,Direct,Qatar Airways Direct,None,,0,11,0,11,332.26,70.49,7.76,3740.19,EK,25.47,46.01,20.53,81.35,73.71,0,3.84,0.15072,28
4387,2025-01,DMM,KUL,7373,Leisure,Business,I,Elite,Corporate_TMC,Carlson Wagonlit,None,,2.96,8,0,8,2534.84,188.67,41.5,20610.69,TK,19.73,16.54,-3.19,86.23,77.55,0,11.71,0.34943,15
30,2024-08,RUH,DAC,4600,Business,Economy,Q,Comfort,OTA,Cleartrip,None,,1.27,11,0,11,497.19,144.88,29.65,5795.15,EK,44.96,38.19,-6.77,79.08,91.03,0,8.52,0.11453,18
4203,2025-05,MED,KWI,1083,Business,Economy,Q,Classic,Corporate_TMC,American Express GBT,None,,0,21,0,21,177.13,52.43,25.14,4247.67,WY,41.42,31.46,-9.96,83.41,86.36,0,8.1,0.18677,2
7508,2025-01,MED,DOH,1280,Business,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,34,0,34,206.84,92.53,37.42,8304.77,SV,33.99,34.95,0.97,80.87,79.74,0,3.53,0.19083,25
736,2025-06,MED,NRT,9260,VFR,Economy,Q,Elite,OTA,Cleartrip,None,,1.85,23,1,22,889.42,221.59,32.66,20285.96,EY,56.04,29.19,-26.85,90.03,86.79,4.35,12.85,0.09958,24
2068,2024-12,RUH,LHR,4940,Business,Economy,Q,Classic,Corporate_TMC,American Express GBT,Structural,STR-2024-917,1.44,56,0,56,515.36,125.7,30.52,30569.56,TK,34.48,39.6,5.13,72.29,76.19,0,7.29,0.1105,14
107,2024-07,RUH,KUL,6550,Student,Economy,M,Elite,OTA,Cleartrip,None,,0.53,62,2,60,664.58,172.01,14.18,40725.14,EY,52.12,25.39,-26.73,85.52,83.06,3.23,12.32,0.10363,11
9645,2025-05,MED,LHR,7950,Business,Economy,M,Comfort,Direct,Qatar Airways Direct,Structural,STR-2024-931,0,25,0,25,798.58,203.81,26.04,20615.61,EY,36.79,38.52,1.73,77.17,83.63,0,4.25,0.10373,36
8895,2024-12,RUH,AMM,1330,Business,Economy,Y,Elite,Direct,Qatar Airways Direct,None,,0,36,0,36,178.7,76.92,28.41,7455.77,TK,35.05,26.72,-8.33,88.81,84.53,0,4.1,0.15572,7
8021,2025-06,JED,KUL,6042,VFR,Business,I,Comfort,OTA,MakeMyTrip,None,,1.6,7,0,7,2117.78,177.72,58.55,15234.31,WY,48.89,33.34,-15.55,69.89,85.83,0,10.23,0.3602,22
2233,2024-11,JED,MCT,813,Business,Economy,Y,Elite,GDS_Agency,Kanoo Travel,None,,2.3,16,0,16,184.08,65.55,37.19,3540.4,TK,33.88,24.26,-9.62,82.2,85.22,0,10.54,0.27217,13
994,2025-03,RUH,AMM,1330,Leisure,Economy,Y,Elite,GDS_Agency,Almosafer,None,,1.95,27,0,27,304.59,75.4,25.31,8907.32,TK,53.69,26.97,-26.71,81.16,79.65,0,14.1,0.24805,15
9413,2025-06,JED,JFK,10050,Student,Economy,T,Comfort,Corporate_TMC,American Express GBT,Tactical,TAC-2025-216,1,18,0,18,916.82,227.87,15.6,16783.66,EK,49.85,24.96,-24.89,74.9,78.18,0,7.67,0.09278,26
7059,2025-02,MED,FRA,8440,Business,Economy,Q,Classic,GDS_Agency,Kanoo Travel,Tactical,TAC-2024-619,1.2,21,0,21,783.49,217.89,25.41,16986.95,EY,41.54,19.86,-21.68,85.5,83.37,0,12.54,0.09584,1
6790,2025-04,JED,ISB,1795,Business,Economy,Q,Comfort,OTA,Cleartrip,None,,0.84,11,0,11,284.91,65.26,30.41,3468.45,FZ,56.08,27.82,-28.25,79.05,86.44,0,10.04,0.17566,39
361,2025-03,DMM,NRT,6563,Pilgrimage,First,A,First,Corporate_TMC,Carlson Wagonlit,None,,1.33,1,0,1,4100.93,167.49,40.35,4141.28,EK,37.7,30.74,-6.96,85.63,82.44,0,8.32,0.631,38
305,2025-06,JED,FRA,4330,Leisure,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,5,0,5,421.26,136.51,19.41,2203.37,EK,18.1,41.59,23.49,75.54,85.39,0,3.99,0.10177,34
2628,2025-06,JED,DOH,1330,Business,Economy,Y,Elite,OTA,Expedia,Tactical,TAC-2025-278,1.53,6,0,6,176.64,79.19,26.84,1220.91,FZ,43.73,42.65,-1.08,76.9,89.93,0,10.17,0.153,18
8966,2024-11,DMM,MCT,544,VFR,Economy,Q,Elite,GDS_Agency,Kanoo Travel,None,,2.62,48,0,48,171.21,58.13,16.99,9033.52,SV,46.62,20.85,-25.77,79.31,70.48,0,19.03,0.34595,27
4514,2025-06,MED,CAI,2350,VFR,Economy,M,Comfort,OTA,Cleartrip,Structural,STR-2025-525,0.9,28,1,27,360.64,89.43,24.02,10385.95,FZ,39.26,12.73,-26.53,80.83,79.68,3.57,7.27,0.16369,33
5911,2024-10,RUH,DOH,570,Leisure,Economy,Q,Elite,OTA,MakeMyTrip,None,,1.27,40,2,38,117.67,45.19,45.94,6217.42,EY,48.44,45.03,-3.41,72.99,80.99,5,12.95,0.28705,28
8314,2024-12,MED,BKK,9103,Business,Economy,N,Elite,OTA,Expedia,None,,1.37,154,6,148,859.96,216.42,28.03,131422.16,SV,39.87,42.99,3.13,86.72,74.49,3.9,11.62,0.09755,10
3101,2024-11,RUH,BOS,6587,VFR,Economy,M,Comfort,Direct,Qatar Airways Direct,Structural,STR-2024-855,0,31,0,31,707.46,175.18,20.8,22576.24,EY,28.08,16.05,-12.03,86.69,85.08,0,3.56,0.11056,38
5704,2024-11,DMM,DFW,4889,Leisure,Economy,T,Classic,Direct,Qatar Airways Direct,Structural,STR-2025-128,0,75,2,73,527.16,145.79,16.5,39687.03,FZ,31.03,39.28,8.25,71.18,79.69,2.67,3.96,0.1112,19
3899,2025-04,JED,KUL,6291,Pilgrimage,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,6,0,6,611.97,153.26,11.42,3740.3,EY,41.62,33.19,-8.43,75.14,88.19,0,4.81,0.09909,13
5441,2025-06,DMM,NRT,7018,Leisure,Business,D,Classic,Direct,Qatar Airways Direct,None,,0,7,0,7,2599.21,187.5,32.8,18424.1,SV,41.23,35.59,-5.65,79.82,75.59,0,3.19,0.37504,16
7931,2024-09,JED,CAI,3037,Pilgrimage,Economy,Q,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.58,37,1,36,434.58,106.23,13.98,16147.87,EK,33.65,24.25,-9.4,89.74,80.86,2.7,16.04,0.1477,26
622,2024-07,DMM,LHR,5088,Business,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,45,1,44,578.18,144.45,37.11,27072.51,FZ,21.9,47.18,25.28,95,78.74,2.22,3.1,0.12093,7
7236,2024-12,DMM,ICN,7815,Leisure,Economy,N,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2024-935,0,29,0,29,809.9,196.93,19.37,24048.85,FZ,49.32,34.89,-14.43,88.87,81.03,0,5.27,0.10611,25
2499,2025-05,MED,ICN,6528,Leisure,Economy,N,Elite,OTA,MakeMyTrip,Tactical,TAC-2024-602,1.36,15,0,15,654.87,189.08,19.43,10114.43,FZ,49.86,49.17,-0.69,81.53,74.14,0,10.36,0.10329,34
714,2025-03,JED,NRT,6878,Pilgrimage,Economy,N,Elite,GDS_Agency,Almosafer,None,,0.54,26,0,26,679.03,174.43,21.17,18205.27,FZ,38.12,47.77,9.65,85.63,71.89,0,16.36,0.1018,24
8404,2024-11,DMM,KWI,430,Business,Economy,Y,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2024-786,0,16,0,16,163.49,47.05,40.33,3261.15,WY,37.34,40.46,3.12,86.88,84.19,0,4.71,0.474,27
2856,2024-10,DMM,JNB,6807,Business,Business,I,Classic,Direct,Qatar Airways Direct,Structural,STR-2025-470,0,15,0,15,2900.97,177.52,39.1,44101.17,TK,34.85,12.17,-22.68,73.61,88.82,0,3.73,0.43192,11
4270,2025-05,MED,ISB,3327,Leisure,Business,I,Classic,GDS_Agency,Kanoo Travel,None,,3.08,6,0,6,1385.98,104.65,60.62,8679.56,FZ,44.22,42.46,-1.76,76.64,86.69,0,15.81,0.4348,24
2909,2025-01,MED,LHR,8469,VFR,Economy,M,Elite,Direct,Qatar Airways Direct,None,,0,9,0,9,802.82,214.11,15.8,7367.6,WY,33.6,27.35,-6.25,90.81,85.36,0,4.83,0.09666,49
8081,2025-03,DMM,LHR,5571,Business,Economy,T,Elite,GDS_Agency,Kanoo Travel,None,,2.87,60,2,58,548.52,133.69,22.37,33111.93,SV,44.31,5,-39.31,76.73,78.36,3.33,12.32,0.10248,12
4517,2025-06,MED,CDG,9144,Leisure,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,17,0,17,850.16,228.06,10.16,14625.46,WY,32.73,14.39,-18.34,70.88,85.72,0,4.36,0.09409,42
1262,2024-08,RUH,DAC,4600,Leisure,Business,C,Classic,GDS_Agency,Seera (Al Tayyar),None,,2.11,8,0,8,2045.04,126.27,27.65,16581.57,EY,39.96,30.79,-9.17,74.65,77.24,0,13.1,0.45059,37
3161,2025-04,JED,ORD,9121,Business,Economy,Y,Comfort,GDS_Agency,Kanoo Travel,None,,2.35,21,0,21,806.17,218.54,24.84,17451.12,WY,52.12,41.21,-10.91,74.25,74.78,0,13.13,0.09111,16
971,2024-09,JED,IST,2090,Leisure,Business,J,Classic,Corporate_TMC,CTM,Tactical,TAC-2024-887,3.99,7,0,7,1445,82.28,62.98,10555.86,FZ,43.54,18.17,-25.37,69.04,72.69,0,6.76,0.72152,27
3913,2024-11,DMM,NRT,4767,Student,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,20,0,20,520.47,134.67,18.2,10773.48,TK,43.23,31.32,-11.91,92.29,82.95,0,2.97,0.113,20
5199,2024-10,RUH,AUH,800,Leisure,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,25,0,25,165.64,56.79,15.93,4539.19,EY,21.37,22.57,1.19,71.11,74.74,0,5.23,0.22696,22
8847,2024-10,MED,JNB,4770,Leisure,Economy,N,Elite,Direct,Qatar Airways Direct,None,,0,9,0,9,471.01,127.38,18.73,4407.7,EY,33.78,21.66,-12.12,86.4,79.14,0,6.51,0.10267,48
260,2025-01,RUH,MNL,7800,Leisure,Economy,M,Comfort,OTA,MakeMyTrip,Tactical,TAC-2024-788,0.71,74,4,70,752.14,197.05,28.02,54611.16,EK,32.58,27.46,-5.11,76.96,82.12,5.41,9.56,0.10002,20
3791,2024-10,JED,CDG,4470,VFR,Economy,N,Comfort,Direct,Qatar Airways Direct,None,,0,9,0,9,463.45,129.9,34.12,4478.13,TK,49.46,23.31,-26.15,76.87,86.71,0,2.3,0.11131,39
9203,2025-05,JED,IST,2090,Leisure,Economy,N,Elite,GDS_Agency,Seera (Al Tayyar),None,,0.98,12,0,12,351.84,89.97,23.04,4498.61,EK,36.12,51.25,15.14,88.92,79.86,0,12.74,0.17937,25
488,2025-03,JED,CAI,1671,Business,Economy,Q,Classic,Direct,Qatar Airways Direct,None,,0,24,0,24,217.21,78.47,33.2,6009.97,SV,49.63,43.42,-6.21,80.1,81.5,0,3.24,0.14986,28
7908,2024-10,MED,DEL,2236,VFR,Business,C,Classic,Direct,Qatar Airways Direct,None,,0,6,0,6,1564.02,72.16,44.08,9648.62,FZ,30.38,37.41,7.03,87.71,81.82,0,5.33,0.71919,59
519,2025-05,JED,JNB,5845,Business,Economy,T,Classic,Corporate_TMC,Carlson Wagonlit,Structural,STR-2024-771,2.11,9,0,9,580.11,153.45,22.87,5426.9,WY,33.5,27.16,-6.34,78.05,85.27,0,8.66,0.10316,24
8343,2025-01,JED,BOM,2981,VFR,Business,D,Comfort,GDS_Agency,Almosafer,None,,1.6,2,0,2,1735.43,100.44,43.47,3557.8,EY,31.4,42.91,11.51,69.18,83.43,0,15.4,0.59675,39
312,2024-12,JED,ORD,9137,Business,Economy,Q,Elite,GDS_Agency,Kanoo Travel,None,,3.67,49,1,48,836.43,237.74,25.75,41384.63,EK,39.8,28.72,-11.08,90.18,97.85,2.04,15.81,0.09436,5
3232,2024-11,MED,JFK,9705,Leisure,Economy,Y,Elite,GDS_Agency,Almosafer,None,,2.04,12,0,12,912.36,240.38,16.14,11141.96,TK,18.96,41.04,22.08,70.46,82.89,0,9.19,0.09567,43
7933,2024-10,DMM,ISB,2876,VFR,Economy,Q,Classic,GDS_Agency,Seera (Al Tayyar),None,,2.2,16,0,16,344.3,86.98,28.59,5966.31,FZ,43.42,11.41,-32.01,74.31,74.58,0,13.77,0.12966,23
7458,2025-04,JED,KHI,1903,Business,Economy,M,Comfort,GDS_Agency,Almosafer,Tactical,TAC-2024-105,2.3,13,0,13,219.03,74.05,14.61,3037.33,WY,35.23,46.18,10.95,79.48,89.18,0,10.24,0.12278,20
9784,2025-02,MED,ICN,7251,Business,Economy,N,Comfort,Direct,Qatar Airways Direct,None,,0,40,0,40,709.39,180.65,28.02,29496.38,FZ,33.68,35.8,2.12,82.09,81.4,0,2.05,0.1017,24
5184,2024-07,DMM,CDG,9199,VFR,Economy,Q,Comfort,GDS_Agency,Almosafer,Tactical,TAC-2025-838,2.46,37,1,36,835.91,216.06,30.04,31174.06,WY,28.8,12.56,-16.25,74.51,77.16,2.7,9.56,0.09413,14
8077,2025-02,RUH,DAC,4600,Student,Business,C,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.89,1,0,1,1832.72,129.98,56.09,1888.81,SV,13.05,41.71,28.66,86.01,69.41,0,14.63,0.41061,24
6502,2025-05,JED,BOS,9359,Business,Economy,M,Comfort,OTA,Expedia,None,,0.36,15,0,15,892.23,235.84,27.38,13794.14,WY,53.88,25.55,-28.33,84.16,92.77,0,9.85,0.09826,14
6791,2025-06,MED,DOH,1280,VFR,Economy,Q,Elite,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2024-913,1.8,24,1,23,294.5,52.84,29.87,7460.48,EY,29.32,50.6,21.28,76.5,77.88,4.17,14.81,0.25341,20
7773,2025-05,RUH,BOS,5589,Leisure,Economy,N,Comfort,OTA,MakeMyTrip,Structural,STR-2025-864,0.86,32,1,31,575.34,154.78,29.96,18764.37,SV,35.88,38.75,2.87,78.96,70.03,3.12,11.77,0.1083,13
2738,2024-11,RUH,KHI,2600,VFR,Economy,N,Classic,OTA,MakeMyTrip,None,,1.03,21,0,21,318.82,73.48,32.18,7370.95,EY,41.45,28.35,-13.1,76.45,78.1,0,12.98,0.135,30
7842,2024-10,RUH,ICN,8200,VFR,Economy,N,Elite,GDS_Agency,Seera (Al Tayyar),None,,1.46,54,1,53,770.49,223,33.4,42606.03,SV,19.25,42.13,22.88,88.33,89.8,1.85,14.98,0.09804,18
6262,2024-12,JED,CAI,2523,Business,Business,J,Elite,GDS_Agency,Kanoo Travel,None,,1.4,4,0,4,1415.79,104.05,55.66,5885.8,EK,29.46,33.87,4.4,90.48,84.42,0,10.12,0.58321,13
8206,2024-11,MED,JFK,8780,Leisure,Economy,N,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2025-421,0,28,0,28,859.3,213.66,22.35,24686.31,TK,44.01,67,22.99,77.62,87.38,0,5.32,0.10042,25
1248,2024-11,DMM,DOH,200,Leisure,Economy,Q,Elite,GDS_Agency,Kanoo Travel,None,,2.33,14,0,14,192.92,50.73,33.47,3169.49,EK,39.66,49.17,9.52,79.52,78.01,0,11.49,1.13196,20
9336,2025-03,JED,LHR,4760,Leisure,Business,I,Comfort,Direct,Qatar Airways Direct,Structural,STR-2024-640,0,5,0,5,2228.03,133.9,48.72,11383.78,SV,38.35,45.34,6.99,87.08,88.56,0,5.24,0.47831,11
4195,2024-08,RUH,DOH,570,Pilgrimage,Business,D,Comfort,Direct,Qatar Airways Direct,None,,0,8,0,8,882.71,58.94,49.08,7454.35,EY,53.37,37.76,-15.61,83.28,89.1,0,3.15,1.63472,29
8001,2024-09,MED,BOS,8899,VFR,Economy,T,Elite,Corporate_TMC,American Express GBT,None,,1.32,33,0,33,865.8,214.06,20.01,29231.56,FZ,26.24,22.13,-4.11,93.26,87.75,0,7.17,0.09954,28
7378,2024-09,JED,FRA,4330,Leisure,Economy,Y,Comfort,Corporate_TMC,CTM,None,,1.08,16,0,16,455.57,137.81,28.18,7739.9,TK,66.9,17.63,-49.27,82.6,76.47,0,9.38,0.11172,25
3435,2024-07,RUH,BOS,5019,VFR,Business,I,Comfort,Corporate_TMC,American Express GBT,None,,1.8,5,0,5,1956.14,151.15,43.65,9998.97,SV,46.63,17.09,-29.55,77.91,82.97,0,7.77,0.39844,29
5382,2024-11,DMM,BKK,10320,Business,Economy,N,Classic,GDS_Agency,Seera (Al Tayyar),Structural,STR-2025-844,2.05,30,1,29,952.79,231.56,28.65,28461.68,TK,27.35,30.62,3.27,75.74,77.69,3.33,14.71,0.0951,15
959,2025-06,JED,ICN,8118,VFR,Economy,N,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2024-588,0,49,1,48,729.43,206.45,21.23,36031.93,WY,20.35,21.85,1.5,76.67,85.68,2.04,5.16,0.09247,40
417,2025-01,JED,LHR,4760,Leisure,Economy,T,Elite,GDS_Agency,Seera (Al Tayyar),None,,1.33,16,0,16,541.9,145.25,41.13,9328.42,EK,19.79,32.57,12.78,67.31,74.38,0,12.32,0.12248,10
